Alt_Geocode,Area,Y_M_0,Y_M_1,Y_M_2,Y_M_3,Y_M_4,Y_M_5,Y_M_6,Y_M_7,Y_M_8,Y_M_9,Y_M_10,Y_M_11,Y_M_12,Y_M_13,Y_M_14,Y_M_15,Y_M_16,Y_M_17,Y_M_18,Y_M_19,Y_M_20,Y_M_21,Y_M_22,Y_M_23,Y_M_24,Y_M_25,Y_M_26,Y_M_27,Y_M_28,Y_M_29,Y_F_0,Y_F_1,Y_F_2,Y_F_3,Y_F_4,Y_F_5,Y_F_6,Y_F_7,Y_F_8,Y_F_9,Y_F_10,Y_F_11,Y_F_12,Y_F_13,Y_F_14,Y_F_15,Y_F_16,Y_F_17,Y_F_18,Y_F_19,Y_F_20,Y_F_21,Y_F_22,Y_F_23,Y_F_24,Y_F_25,Y_F_26,Y_F_27,Y_F_28,Y_F_29,Y_T_0,Y_T_1,Y_T_2,Y_T_3,Y_T_4,Y_T_5,Y_T_6,Y_T_7,Y_T_8,Y_T_9,Y_T_10,Y_T_11,Y_T_12,Y_T_13,Y_T_14,Y_T_15,Y_T_16,Y_T_17,Y_T_18,Y_T_19,Y_T_20,Y_T_21,Y_T_22,Y_T_23,Y_T_24,Y_T_25,Y_T_26,Y_T_27,Y_T_28,Y_T_29
24330,45635.3103738842,18.303796177628453,18.709622016985026,18.902921217413766,18.916970862602295,18.785048036238255,18.540429822009255,18.216393303602953,17.846215564706963,17.46317368900893,17.10054476019648,16.731500562033297,16.329212878283013,16.227485292253128,16.5798054874792,17.239134647876952,17.884737181998183,18.556509297938454,19.254632457345632,19.939040195167458,20.602761668391487,21.302206394016903,22.054069142595246,22.613906763951004,22.874464192680122,22.946101297317725,22.998042519851992,22.93837438154405,23.105409725117806,23.665871219353605,24.427959598479546,17.78974509384249,18.155257478648902,18.3503202974042,18.400007417684733,18.32939270706686,18.163550033126924,17.92755326344128,17.64647626558626,17.345392907138223,17.049377055673514,16.757963280860466,16.47068615236739,16.340316027310763,16.443005369082975,16.727210151536305,17.022142036143475,17.310248471825325,17.829735419435664,18.665390285953784,19.688868385081534,20.713253466364183,21.80738779127986,22.624267470447677,22.982185271260768,23.04597242016151,23.123372663467674,23.106283596637958,23.276666148455913,23.790757272852492,24.479741145987955,36.09354127147094,36.86487949563393,37.253241514817965,37.31697828028703,37.11444074330511,36.70397985513618,36.14394656704423,35.492691830293225,34.80856659614715,34.149921815869995,33.48946384289376,32.7998990306504,32.56780131956389,33.022810856562174,33.96634479941326,34.906879218141654,35.86675776976378,37.0843678767813,38.60443048112124,40.29163005347302,42.015459860381085,43.861456933875104,45.238174234398684,45.85664946394089,45.99207371747924,46.12141518331967,46.04465797818201,46.38207587357372,47.45662849220609,48.907700744467505
24403,66872.415495118,93.77681055336623,95.85599954199478,96.84633953362444,96.91832077665917,96.24243351950297,94.98916801055975,93.32901449823348,91.43246323092814,89.47000445704764,87.61212842499596,85.7213847079404,83.66032287904814,83.13913656290671,84.94419735839348,88.3221734882023,91.62982326567999,95.07154905559376,98.64828052453166,102.15474301293447,105.5552224430591,109.13872471133801,112.99078301602457,115.85902880485534,117.19395651718841,117.5609787178127,117.82709195397784,117.52139102241668,118.3771720766478,121.24861421688288,125.1530620793458,91.14314524387633,93.01579428485992,94.0151700047742,94.26973468184926,93.9079505943152,93.05828002040211,91.84918523834013,90.4091285263593,88.86657216268979,87.34997842556167,85.85696274824024,84.38514056399092,83.71720837586757,84.2433221520298,85.6994036358135,87.21044384847282,88.68651488105067,91.34802994771347,95.62938485610107,100.87302447791694,106.12131089267147,111.72694730299818,115.9121102953204,117.74584957697944,118.07265370215843,118.46920250998058,118.38164922335795,119.2545792041972,121.88844951427609,125.41835709954412,184.91995579724255,188.87179382685468,190.86150953839865,191.18805545850842,190.15038411381818,188.04744803096185,185.17819973657362,181.84159175728743,178.33657661973743,174.96210685055763,171.57834745618064,168.04546344303907,166.85634493877427,169.18751951042327,174.02157712401578,178.84026711415282,183.75806393664442,189.9963104722451,197.78412786903556,206.42824692097605,215.2600356040095,224.71773031902273,231.77113910017573,234.93980609416786,235.63363241997115,236.29629446395842,235.90304024577463,237.63175128084498,243.13706373115897,250.57141917888993
24404,91898.4921101791,292.589238752619,299.07643225245863,302.16635201236784,302.39093776536095,300.28212924445177,296.3718661826541,291.1920883129823,285.2747353684503,279.15174708207195,273.3550631868614,267.4558301640249,261.0251944947689,259.3990621711457,265.0309594297843,275.5704462482761,285.8905106586631,296.628900203834,307.78851556743143,318.72888761091315,329.33858624510833,340.5193270303734,352.5379786678188,361.4870765391291,365.65213049557576,366.7972614879528,367.62755051086987,366.67374523950923,369.343833044441,378.3029036684455,390.4850137748146,284.3720464598869,290.2148230318059,293.3329347855639,294.1271916881056,292.99840370637577,290.34738080731915,286.5749329578806,282.0818701250045,277.269002275636,272.5371393767198,267.878841432339,263.28666844657766,261.2026802006863,262.84418658733165,267.3872476848754,272.10178329229495,276.7072129857353,285.01129868614106,298.36938117919567,314.72984929658287,331.1048156941401,348.59473537250375,361.65269335299075,367.3740692557774,368.39371768380784,369.6309736653361,369.3578022492953,372.08139587072054,380.2992282681495,391.31275035836836,576.9612852125059,589.2912552842645,595.4992867979317,596.5181294534666,593.2805329508276,586.7192469899733,577.7670212708629,567.3566054934548,556.420749357708,545.8922025635811,535.3346715963639,524.3118629413466,520.601742371832,527.8751460171159,542.9576939331514,557.9922939509581,573.3361131895692,592.7998142535725,617.0982687901088,644.0684355416912,671.6241427245135,701.1327140403225,723.1397698921198,733.0261997513531,735.1909791717607,737.258524176206,736.0315474888046,741.4252289151616,758.602131936595,781.7977641331829
24405,54911.8383470797,157.4804132327119,160.97201789399023,162.63510663117748,162.75598556545106,161.62096081798848,159.51633850996726,156.7284247625649,153.54352569695894,150.24794743432682,147.12799609584607,143.95284969254232,140.49168623544128,139.61645239647962,142.64771051713834,148.32038238813945,153.87495445409144,159.6546818205129,165.6611256868739,171.54956609551675,177.26002801049196,183.27784215960955,189.74664536463027,194.56332158290445,196.80508018832907,197.4214246084767,197.8683115085707,197.35494468942392,198.79206711917527,203.61411099303567,210.1708925334444,153.0576708533403,156.2024306360287,157.88069308212187,158.30818628539137,157.70063833960884,156.27377733854553,154.24333137597318,151.8250285456633,149.2345969413873,146.68776465691676,144.18052726700682,141.70888034641257,140.58721458398753,141.47072311153596,143.9159364657802,146.45344261174134,148.93222462853865,153.40173568320446,160.5914613797981,169.39716224911837,178.210666523628,187.6242725237029,194.652462095995,197.73188030936575,198.28068596078032,198.94661461848128,198.79958537698744,200.2655061243229,204.6885930973796,210.61640520512876,310.5380840860522,317.17444853001894,320.5157997132993,321.0641718508424,319.32159915759735,315.79011584851276,310.9717561385381,305.3685542426222,299.48254437571416,293.8157607527628,288.13337695954914,282.2005665818539,280.2036669804671,284.1184336286743,292.23631885391967,300.32839706583275,308.5869064490515,319.0628613700784,332.14102747531484,346.65719025961033,361.48850868323757,377.37091788833317,389.21578367889947,394.53696049769485,395.702110569257,396.814926127052,396.1545300664113,399.05757324349815,408.30270409041526,420.78729773857316
24406,76384.8228419038,143.99736425983357,147.1900271784524,148.7107267590912,148.82125636742782,147.78340936914,145.85897912990586,143.3097590154029,140.3975423913092,137.3841226233025,134.53129307706067,131.62799411484858,128.46316609893123,127.66286741205107,130.43459742671178,135.62159049835242,140.70059514497459,145.9854779050575,151.4776662802724,156.86195428728126,162.0835018067532,167.58608689506553,173.5010485717872,177.9053339126621,179.9551591381478,180.51873375522337,180.92735934817307,180.45794555745545,181.7720253911747,186.18121883091638,192.17662638522845,139.95328487976008,142.8287989281712,144.36337315561644,144.7542656020213,144.19873430731099,142.8940373114109,141.03743265424646,138.82617837574287,136.45753251582568,134.12875311442002,131.8361785892525,129.57614735804967,128.550515571731,129.3583805146196,131.5942413600442,133.91449312915717,136.1810485763038,140.26789216930953,146.84205289706065,154.89383332054385,162.95274904992021,171.56038740883062,177.9868422854292,180.8026090000332,181.30442740253298,181.91334105213355,181.7789000725533,183.11931263808032,187.163706803632,192.58399558198482,283.9506491395937,290.0188261066236,293.07409991470763,293.57552196944914,291.98214367645096,288.75301644131673,284.34719166964936,279.2237207670521,273.8416551391282,268.66004619148066,263.4641727041011,258.0393134569809,256.2133829837821,259.7929779413314,267.21583185839665,274.6150882741317,282.1665264813613,291.74555844958195,303.7040071843419,316.977335127297,330.53883594498575,345.06143598061783,355.8921761980913,360.75776813818095,361.8231611577563,362.8407004003066,362.23684563000876,364.89133802925505,373.3449256345484,384.7606219672133
24408,307879.784459812,847.1516356227542,865.934406720035,874.8808418947795,875.5310990164187,869.4253359543841,858.103710578106,843.1063807570164,825.9735043605456,808.2452392581254,791.4617433191866,774.3813305505327,755.7623149589675,751.0540737270593,767.3604524494928,797.8760774078177,827.7563951488509,858.8479153951715,891.1590367504658,922.8353695152392,953.5542832557425,985.9265705059877,1020.7249126810888,1046.6357867462889,1058.6951237449155,1062.0106917618589,1064.414678466128,1061.653067076856,1069.3839366580896,1095.3236857597299,1130.5952997275867,823.3598913770887,840.2768423744435,849.3049035682185,851.6045647280813,848.3363156236982,840.6606460247363,829.7380457008628,816.7290044217441,802.7940119570471,789.0935580764387,775.6061013261497,762.3101002524088,756.2762007420683,761.028955011668,774.1827591605653,787.8330440245869,801.1674277801833,825.2107581631083,863.8872369060265,911.2567077755153,958.6681563751961,1009.3077978679916,1047.1153077166607,1063.6807596408266,1066.6330104435851,1070.2153138319848,1069.4243838129053,1077.3101720700179,1101.1037680652917,1132.9918965300403,1670.5115269998428,1706.2112490944785,1724.185745462998,1727.1356637445,1717.7616515780824,1698.7643566028423,1672.8444264578793,1642.7025087822897,1611.0392512151725,1580.5553013956253,1549.9874318766824,1518.0724152113762,1507.3302744691277,1528.3894074611608,1572.058836568383,1615.5894391734378,1660.0153431753547,1716.369794913574,1786.7226064212657,1864.8109910312578,1944.5947268811838,2030.0327105490803,2093.7510944629494,2122.375883385742,2128.6437022054442,2134.6299922981125,2131.077450889761,2146.6941087281075,2196.4274538250215,2263.587196257627
24411,80392.1995368919,82.19840158332815,84.02087782339811,84.8889427716851,84.95203663451964,84.35959961823231,83.2610719291537,81.80589377361424,80.14350535794452,78.4233468884751,76.79485857153651,75.13756066961707,73.33097344520522,72.87413682384233,74.45633089954329,77.4172360471121,80.31649787573268,83.3332816576418,86.46840226963836,89.541929842398,92.52255983612811,95.6636152572166,99.0400687166132,101.55417873449917,102.72428594234633,103.04599271393373,103.27924952137917,103.01129274603217,103.76141245151418,106.27832420877189,109.70069885352564,79.88990882413782,81.53134620203048,82.40733131246382,82.63046549031414,82.31335007045764,81.56858638777067,80.50877577712939,79.24651957341014,77.89441911148914,76.56507572624268,75.25639926831725,73.9662995883594,73.38083544239412,73.84199113375699,75.11829354463522,76.44276905516789,77.73659295087256,80.06949681341904,83.82224259217112,88.41846198969937,93.01875445199452,97.93227572119966,101.60070619047893,103.20803787812719,103.49449225992174,103.84208010788572,103.76533684506357,104.53048816396041,106.8391605138475,109.93323845277871,162.08831040746597,165.5522240254286,167.29627408414893,167.58250212483378,166.67294968868995,164.82965831692437,162.31466955074364,159.39002493135467,156.31776599996425,153.3599342977792,150.3939599379343,147.29727303356464,146.25497226623645,148.29832203330028,152.53552959174732,156.75926693090057,161.06987460851437,166.5378990830574,173.36417243456913,180.94102182582748,188.68236970921112,196.97234443781286,203.1548849249781,205.93232382047353,206.54048497385548,207.1213296292649,206.77662959109574,208.2919006154746,213.1174847226194,219.63393730630435
24412,186086.935510552,152.21803813490035,155.5929668100402,157.20048143874556,157.31732091092664,156.22022411649334,154.18592994535578,151.49117728742394,148.41270503260782,145.2272520708175,142.21155729196298,139.14251187211377,135.79700698733916,134.9510200967523,137.8809855179443,143.36409899930348,148.73305911322325,154.31965071514026,160.12538286733033,165.81705481480896,171.3366956302263,177.1534181702902,183.4060594985468,188.06178135368089,190.22862910233468,190.82437754853552,191.25633108996567,190.7601187994456,192.14921816245078,196.81012834560593,203.14780817165715,147.94308593958644,150.98276015794113,152.60494161794293,153.01814962947446,152.430903502418,151.0517225466561,149.08912607207114,146.75163338854557,144.24776380596182,141.7860366342024,139.36258125464747,136.9735270486775,135.88934296868538,136.74332818155747,139.10683221167025,141.5595449697121,143.95549593738454,148.27565356547635,155.22512689173047,163.7365758129836,172.25556738714226,181.35460764120162,188.14794272846996,191.12445891091758,191.6549256785867,192.29860165510004,192.15648559039406,193.57342105398126,197.84870585120046,203.5784337710772,300.1611240744868,306.5757269679813,309.8054230566885,310.3354705404011,308.65112761891135,305.2376524920119,300.5803033594951,295.1643384211534,289.47501587677937,283.99759392616534,278.50509312676127,272.77053403601667,270.8403630654377,274.6243136995018,282.47093121097373,290.2926040829353,298.27514665252477,308.4010364328067,321.0421817065394,335.07327144320993,349.40898555743246,364.7606671397484,376.20972408215084,381.35308801325226,382.4793032271222,383.5549327450657,382.9166043898397,385.72263921643207,394.6588341968064,406.7262419427343
24421,347539.049918161,4312.21522671074,4407.824261025106,4453.36386824829,4456.673839845298,4425.593967281133,4367.964042020812,4291.623855529333,4204.413199271703,4114.171864712931,4028.739643318022,3941.7960405905646,3847.0205620341417,3823.0544289208656,3906.058004638585,4061.390222768043,4213.488567211649,4371.752237640331,4536.223984489468,4697.46449685079,4853.83150484566,5018.614600502065,5195.746926612413,5327.63980223613,5389.024866505065,5405.901944995226,5418.138844780737,5404.081549202725,5443.433623812623,5575.47348034554,5755.014878694673,4191.109255408852,4277.220796966876,4323.1759022670185,4334.881756562637,4318.245545107083,4279.174453153717,4223.575665955889,4157.356368766952,4086.4237468402644,4016.6849854291795,3948.030433081614,3880.3504383454874,3849.6363700013358,3873.829086713383,3940.785263618679,4010.268652406441,4078.1440249985094,4200.530633305822,4397.403652539329,4638.526191252398,4879.862407224716,5137.630938225065,5330.080686697039,5414.403009415309,5429.430709258872,5447.6655354642635,5443.63950194283,5483.780150436258,5604.895547991923,5767.214155131926,8503.324482119591,8685.045057991982,8776.539770515308,8791.555596407936,8743.839512388215,8647.138495174528,8515.199521485221,8361.769568038655,8200.595611553195,8045.4246287472015,7889.8264736721785,7727.37100037963,7672.690798922202,7779.887091351968,8002.175486386722,8223.75721961809,8449.89626263884,8736.75461779529,9094.86814939012,9492.357696098057,9898.47700772678,10333.377864837477,10657.72048893317,10803.427875920373,10835.332654254098,10865.804380245001,10847.721051145556,10927.213774248881,11180.369028337464,11522.2290338266
24423,10940.826018219399,76.28517348823986,77.9765435831322,78.78216128610953,78.84071630120789,78.29089833246326,77.27139708391165,75.92090225958908,74.37810356353155,72.78169069977506,71.27035337235563,69.73227897647739,68.05565490734453,67.63168241315225,69.10005581560011,71.84795789222869,74.5386511784167,77.33841206253364,80.2479968269475,83.10041949819528,85.86662752448198,88.78172021235451,91.91527676235837,94.24852554299167,95.33445702310964,95.6330206982738,95.8494973694172,95.60081700542558,96.2969742390968,98.63282317661381,101.80899737089962,74.1427500875438,75.66610504581296,76.4790731876025,76.68615548131812,76.39185289536546,75.70066639815016,74.71709695807787,73.54564554355429,72.29081312298501,71.05710066477567,69.84256838166418,68.64527648638816,68.1019297256927,68.52991057931922,69.71439774866974,70.94359251446497,72.14434069143292,74.30941901636754,77.79219800936185,82.05777242212075,86.32712688838001,90.88717696394139,94.29170614622274,95.78340880815612,96.04925603799371,96.3718388886059,96.30061635447912,97.01072381754179,99.15331380906531,102.02480853745286,150.42792357578367,153.64264862894515,155.26123447371202,155.52687178252603,154.6827512278287,152.9720634820618,150.63799921766696,147.92374910708583,145.07250382276007,142.3274540371313,139.57484735814157,136.70093139373267,135.73361213884493,137.62996639491934,141.56235564089843,145.48224369288167,149.48275275396657,154.55741584331503,160.89261750755713,167.92439994660273,175.10884710073452,182.80245372629975,188.5402316892144,191.11786583126576,191.6822767362675,192.2213362580231,191.9014333599047,193.30769805663857,197.78613698567912,203.83380590835247
24430,52811.694841263896,151.98856510991862,155.35840597560394,156.96349722484317,157.08016055527307,155.98471766453022,153.95349025025166,151.26280001007387,148.1889686416337,145.0083178425678,141.99716931051302,138.93275056439316,135.59228912313245,134.7475775779311,137.6731259838514,143.14797350239186,148.5088397450591,154.08700939563604,159.88398922102834,165.56708076786742,171.078400513516,176.8863541270558,183.1295693606908,187.7782725669444,189.94185378432636,190.5367042177476,190.96800666630259,190.4725425294051,191.85954784040794,196.51343154897424,202.8415570764851,147.72005705285045,150.75514909504065,152.37488524077267,152.78747045583765,152.20110970602656,150.8240079571307,148.864370174941,146.5304013252486,144.0303063738446,141.57229028652011,139.15248827995683,136.7670355708365,135.6844858704971,136.53718364294832,138.89712460665334,141.3461398090238,143.73847879212792,148.05212364037206,154.991120417884,163.48973807017623,171.99588700768007,181.0812101831646,187.86430413287346,190.83633317759,191.366000318536,192.00870600054193,191.86680425191292,193.28160368887634,197.5504433697859,203.27153352972692,299.7086221627691,306.11355507064457,309.33838246561584,309.8676310111107,308.1858273705568,304.77749820738234,300.12717018501485,294.71936996688225,289.0386242164124,283.56945959703313,278.08523884435,272.3593246939689,270.4320634484282,274.2103096267997,282.04509810904517,289.8549795540829,297.825488187764,307.9361128614004,320.5582011857514,334.5681385836922,348.88224113473586,364.2107795438554,375.6425766998178,380.7781869619164,381.90270453628364,382.9767126668445,382.339346781318,385.1411515292843,394.0638749187601,406.11309060621204
24433,150636.485141945,1120.9485016741896,1145.8018076359958,1157.6397035550997,1158.5001216862802,1150.4209942843145,1135.4402536039815,1115.5958319000586,1092.9256614273238,1069.4676744405554,1047.2598031945315,1024.6590525146366,1000.022427226257,993.7924967311336,1015.369048142829,1055.747231427944,1095.2847781342894,1136.4249843860318,1179.1789630910068,1221.0929913358218,1261.7401655540302,1304.5750786359888,1350.6201402557313,1384.9053309954215,1400.8622098525432,1405.249360067806,1408.43030857954,1404.7761532342179,1415.0056169681395,1449.329015021332,1496.0003083923007,1089.4673371590784,1111.8517958013317,1123.7976991684377,1126.8406038373264,1122.5160663849265,1112.3596433881676,1097.9068914239804,1080.6933670692924,1062.2546269010345,1044.1262274961355,1026.2796652637105,1008.6864366128738,1000.7023989596286,1006.9912292165337,1024.3963034570738,1042.4583194870186,1060.1023361190223,1091.916398751382,1143.0929993217592,1205.7721409464484,1268.5068273845911,1335.51304898097,1385.5398324663636,1407.459188614278,1411.3655978765573,1416.1056908203236,1415.059134398697,1425.4935857151297,1456.9772007335719,1499.1714769593686,2210.415838833268,2257.6536034373275,2281.437402723537,2285.3407255236066,2272.937060669241,2247.799896992149,2213.502723324039,2173.619028496616,2131.7223013415896,2091.386030690667,2050.9387177783474,2008.7088638391308,1994.4948956907622,2022.3602773593627,2080.1435348850177,2137.743097621308,2196.5273205050544,2271.095361842389,2364.185990657581,2467.5123065004786,2573.08190602058,2686.1331892367016,2770.4451634617853,2808.321398466821,2816.6149579443636,2824.5359993998636,2819.835287632915,2840.4992026832692,2906.306215754904,2995.1717853516693
24410,38263.1634545872,179.3643193563002,183.34112672847584,185.23532267204035,185.3729991806761,184.0802482480655,181.68316186789087,178.50783203383477,174.8803507395794,171.12680997880722,167.5733017452007,163.95692840458685,160.014792322793,159.01793363277744,162.47042358393279,168.9313852863759,175.25783571776805,181.84072962290102,188.68184523990905,195.38855943239992,201.89256281952987,208.74662892887937,216.11435478137042,221.60036946735494,224.15364879357935,224.85564184226615,225.36462911679018,224.77992318995615,226.41675189936282,231.9088801053071,239.37680994742362,174.32697992517876,177.9087442077028,179.82022265920543,180.30712154066526,179.6151471130607,177.99000563737027,175.6774033745725,172.92304658564578,169.9726415315687,167.0718944733197,164.2162445118657,161.40113074817376,160.1235952432799,161.12987857818564,163.91488553383493,166.80501052922688,169.62825094342992,174.7188574469736,182.90768690464526,192.93705177168127,202.9753044363328,213.69705057831206,221.701896404859,225.20923897753948,225.83430825164658,226.59277625109695,226.42531552733456,228.09494463747967,233.1326757145598,239.88423255353916,353.69129928147896,361.24987093617864,365.05554533124575,365.6801207213414,363.6953953611262,359.6731675052612,354.18523540840727,347.8033973252252,341.09945151037596,334.64519621852037,328.1731729164526,321.41592307096676,319.14152887605735,323.6003021621184,332.84627082021086,342.0628462469949,351.46898056633097,363.40070268688265,378.2962463370452,394.8296145912111,411.7219333652122,429.81140535968245,443.302265872214,449.36288777111884,450.6899500939127,451.95740536788713,451.20523871729074,454.51169653684246,465.0415558198669,479.2610425009628
24485,648332.773198465,222.8925475852027,227.83444977163637,230.18833112173036,230.35941981888485,228.7529440464999,225.7741319879758,221.82821182671267,217.32041174611072,212.65595992957006,208.24008456049077,203.74608787720388,198.84727211803977,197.60849519174604,201.89883717186174,209.92774840657867,217.78950505774804,225.96993895763802,234.47126004530952,242.80556326135772,250.88796179071662,259.40537640274874,268.5611059736092,275.37846955250586,278.551379750988,279.42373236972816,280.0562405105922,279.32963744849917,281.3636921320466,288.18865231081725,297.4689026729948,216.632744609743,221.0837338905118,223.45909144666726,224.06415166436153,223.20424892974648,221.18471762897383,218.31089214819562,214.88810687356374,211.22169619123017,207.6169944873466,204.0683340364519,200.5700471130843,198.98247866146275,200.23296729096575,203.69384105290516,207.28534294102167,210.79372861873588,217.11972608585535,227.2958250623804,239.75912165465672,252.23346291074324,265.557168215086,275.50463429268734,279.86314047554004,280.6399016451734,281.58243484729996,281.37433446818875,283.4491498873392,289.7094400975429,298.09946826389927,439.5252921949457,448.9181836621482,453.6474225683976,454.4235714832464,451.95719297624635,446.95884961694964,440.13910397490827,432.20851861967446,423.8776561208002,415.8570790478374,407.8144219136558,399.4173192311241,396.59097385320877,402.1318044628275,413.62158945948386,425.0748479987697,436.7636675763739,451.59098613116487,470.1013883237381,490.64708344537337,511.638839313492,534.1182741886952,550.8831038451932,558.4145202265281,560.0636340149015,561.6386753578922,560.7039719166879,564.8128420193858,577.8980924083601,595.5683709368941
24428,20223.664113706298,169.30291452938513,173.05664382655314,174.8445853363711,174.97453899046718,173.75430472046935,171.49168245800593,168.49447213470486,165.07047368219438,161.52748703210247,158.17331211605736,154.7597984879058,151.03879570149465,150.09785557735847,153.35667880268787,159.45521417576717,165.426783662257,171.64041149450614,178.09777610054067,184.42827843276646,190.56744094719173,197.03702949383683,203.99146411839993,209.16974191547155,211.57979575591634,212.24241096985543,212.72284700672307,212.1709403648464,213.71595167999445,218.9000000110664,225.94901763575976,164.5481438316862,167.92898993139912,169.73324450498558,170.1928309747389,169.5396727629522,168.00569329191873,165.82281598393172,163.2229642612845,160.43806154627012,157.70003126118192,155.00456835108633,152.3473677610499,151.14149529949947,152.0913313431817,154.7201138827096,157.44811788382202,160.112989175618,164.91803914636142,172.6475179275069,182.11428768453862,191.58944667972742,201.7097587345086,209.26557441210423,212.57617331164866,213.16617941412116,213.88210127486778,213.72403419102088,215.3000057881524,220.0551464039834,226.42797610253555,333.8510583610713,340.98563375795226,344.5778298413567,345.1673699652061,343.29397748342154,339.4973757499247,334.3172881186366,328.29343794347886,321.9655485783726,315.8733433772393,309.76436683899215,303.3861634625446,301.23935087685794,305.4480101458696,314.1753280584768,322.87490154607906,331.75340067012417,343.0158152469021,357.07579636027333,372.6817286317304,388.62647617356424,405.70122285290853,418.4353163275758,424.155969067565,425.4085903839766,426.60494828159085,425.8949745558673,429.01595746814684,438.9551464150498,452.3769937382953
24437,4839.20271517161,69.69288013386881,71.23808797729566,71.97408701510003,72.02758187875725,71.52527719974265,70.59387760953165,69.36008773959956,67.95061222142176,66.4921556864736,65.11142276623043,63.70626330479646,62.17452714627577,61.787192858999774,63.128674649186195,65.63911278619682,68.09728591507931,70.65510140510855,73.3132501987623,75.9191766645456,78.44633885996126,81.1095196304451,83.97228539463595,86.10390312396504,87.0959922512669,87.36875508204896,87.56652457803922,87.33933425375812,87.97533202802533,90.10932519204535,93.01102570010703,67.73559741991832,69.12730932620626,69.87002355355895,70.0592104643375,69.79034042090277,69.15888378561596,68.26031092083788,67.1900921889296,66.04369795225215,64.91659857316644,63.80702189635189,62.71319576648772,62.216803134343444,62.60779939764338,63.68992736570352,64.81289946405944,65.90988322433685,67.88786316257305,71.06967278491786,74.96663144384476,78.86704349224914,83.03303026743765,86.1433521509523,87.50614717148218,87.74902082085376,88.04372720218208,87.97865946281742,88.6274019496729,90.58483690250769,93.2081872281119,137.42847755378713,140.36539730350194,141.84411056865898,142.08679234309474,141.3156176206454,139.75276139514762,137.62039866043744,135.14070441035136,132.53585363872574,130.02802133939687,127.51328520114835,124.8877229127635,124.00399599334321,125.73647404682958,129.32904015190033,132.91018537913874,136.5649846294454,141.20111336133536,146.98884944946346,153.41297030380602,159.97656312269424,167.0053156620736,172.24725527491734,174.60213942274908,175.11777590290274,175.6102517802213,175.31799371657553,176.60273397769822,180.69416209455304,186.21921292821892
24440,15557.6300079897,256.3341616505827,262.0175193883864,264.72456356106034,264.92132062469557,263.07381703538306,259.6480792492136,255.1101337222783,249.92600691066798,244.56172527047372,239.48331525778636,234.31506309898705,228.68125502045677,227.25661862683592,232.190660833635,241.42418740781542,250.46548046620916,259.87326350390674,269.6500777819997,279.23481544886886,288.52985384789565,298.32517589512264,308.85458227259386,316.6947869283782,320.34374421653195,321.3469807694232,322.07438778982214,321.2387697465237,323.57800388783727,331.42694552797695,342.0995559982299,249.1351704711057,254.25396192494583,256.9857049407719,257.6815446553021,256.6926262052543,254.37009472734707,251.065095358298,247.12877323482542,242.91227349364743,238.7667412714821,234.68565846975523,230.6625069898925,228.83674814507373,230.27485354260156,234.2549786133171,238.38533057772565,242.420096068086,249.69521274341176,261.39807951404686,275.7313027680398,290.0772278038892,305.39995094684787,316.83988197920553,321.8523154502744,322.74561802850275,323.82956415499916,323.5902417279085,325.9763516383062,333.1759027046292,342.82472625120676,505.4693321216884,516.2714813133323,521.7102685018322,522.6028652799977,519.7664432406374,514.0181739765607,506.1752290805763,497.0547801454934,487.4739987641211,478.2500565292685,469.0007215687423,459.3437620103493,456.09336677190964,462.46551437623657,475.6791660211325,488.8508110439348,502.2933595719927,519.3452905254114,540.6328949629158,564.2611566159355,588.4024036990118,614.2545332194418,633.5346689075838,642.1960596668064,644.092598797926,645.9039519448213,644.8290114744323,649.5543555261435,664.6028482326062,684.9242822494366
24480,398165.27660463,180.18919736772864,184.18429349697848,186.08720052928123,186.22551011658538,184.92681391083914,182.5187035639911,179.32877072798956,175.68460705478276,171.91380419631926,168.34395380454745,164.71094920553068,160.75068372533283,159.74924064532604,163.2176082692281,169.70828327133324,176.06382840359228,182.67699637326484,189.5495735557437,196.28713116647006,202.82104569744106,209.70663285968314,217.10824203235563,222.61948627604266,225.18450786592712,225.8897293426715,226.40105742472056,225.81366251194314,227.4580188932427,232.9754049661013,240.47767922047248,175.12869164219168,178.72692807417042,180.64719721768122,181.13633530866022,180.44117858304358,178.80856327676736,176.48532562576779,173.71830186598092,170.75432823334293,167.8402409637899,164.97145818862268,162.14339803914166,160.85998727446056,161.87089833978632,164.66871315714877,167.5721294457351,170.40835355254546,175.522371158196,183.74886017185932,193.82434905802816,203.90876661045846,214.6798209565225,222.72148024716373,226.24495273260374,226.8728966434217,227.63485277406554,227.46662194255475,229.14392951298038,234.20482857246878,240.98743508642065,355.31788900992035,362.9112215711489,366.7343977469625,367.36184542524563,365.36799249388275,361.32726684075845,355.81409635375735,349.4029089207637,342.6681324296622,336.18419476833736,329.68240739415336,322.8940817644745,320.6092279197866,325.0885066090144,334.376996428482,343.6359578493274,353.0853499258103,365.07194471393973,380.0359913383294,396.6453947554692,413.6153994701416,431.7880629888781,445.34096652320636,451.42946059853085,452.7626259860932,454.0359101987861,453.28028445449786,456.6019484062231,467.18023353857006,481.46511430689316
