admin2Pcod,Area,Y_M_0,Y_M_1,Y_M_2,Y_M_3,Y_M_4,Y_M_5,Y_M_6,Y_M_7,Y_M_8,Y_M_9,Y_M_10,Y_M_11,Y_M_12,Y_M_13,Y_M_14,Y_M_15,Y_M_16,Y_M_17,Y_M_18,Y_M_19,Y_M_20,Y_M_21,Y_M_22,Y_M_23,Y_M_24,Y_M_25,Y_M_26,Y_M_27,Y_M_28,Y_M_29,Y_F_0,Y_F_1,Y_F_2,Y_F_3,Y_F_4,Y_F_5,Y_F_6,Y_F_7,Y_F_8,Y_F_9,Y_F_10,Y_F_11,Y_F_12,Y_F_13,Y_F_14,Y_F_15,Y_F_16,Y_F_17,Y_F_18,Y_F_19,Y_F_20,Y_F_21,Y_F_22,Y_F_23,Y_F_24,Y_F_25,Y_F_26,Y_F_27,Y_F_28,Y_F_29,Y_T_0,Y_T_1,Y_T_2,Y_T_3,Y_T_4,Y_T_5,Y_T_6,Y_T_7,Y_T_8,Y_T_9,Y_T_10,Y_T_11,Y_T_12,Y_T_13,Y_T_14,Y_T_15,Y_T_16,Y_T_17,Y_T_18,Y_T_19,Y_T_20,Y_T_21,Y_T_22,Y_T_23,Y_T_24,Y_T_25,Y_T_26,Y_T_27,Y_T_28,Y_T_29
44847,791995.938368613,2223.038357560461,2038.66324920753,1881.7408118405103,1749.843515582759,1640.543830557631,1551.4142268884802,1480.027174698664,1423.955144111537,1380.770605250455,1348.0460282387726,1325.9026736753967,1314.4618021592316,1298.5519314358833,1270.647950677605,1235.9687014344045,1206.4516866415438,1178.7416663809838,1155.0496609830495,1137.3523511294334,1122.9878672948598,1107.8913061881578,1093.5640247665167,1073.2268018374175,1043.3129952418012,1007.156444612036,972.4645185073333,938.6640073371949,903.7822623991824,867.9264509051108,832.3699393267485,2193.543462639454,1993.5378368826352,1824.5250704291,1683.8187973836834,1568.7326518512168,1476.5802679365354,1404.6752797444708,1350.3313213798565,1310.8620269475255,1283.5810305523114,1268.4318897691176,1265.3581621728495,1258.5238645179834,1239.982783969208,1214.9383250415717,1195.5733251901786,1178.2910810497028,1164.9569140757694,1157.3350567835982,1152.6380543376208,1146.8188755465699,1141.2925140401312,1128.6453471193129,1104.967722779302,1073.7071692891839,1043.4624308497548,1014.0036353331368,980.6794640072002,942.5207574967203,902.2428952633477,4416.5818201999155,4032.2010860901655,3706.2658822696103,3433.662312966442,3209.276482408848,3027.994494825016,2884.702454443135,2774.2864654913938,2691.6326321979805,2631.627058791084,2594.334563444514,2579.8199643320813,2557.075795953867,2510.630734646813,2450.907026475976,2402.0250118317226,2357.032747430687,2320.006575058819,2294.6874079130316,2275.6259216324806,2254.7101817347275,2234.856538806648,2201.8721489567306,2148.280718021103,2080.8636139012197,2015.9269493570882,1952.6676426703316,1884.4617264063827,1810.4472084018312,1734.612834590096
44560,162067.71982116599,1280.4004254060862,1174.2061415064059,1083.8237356591292,1007.8550267423494,944.9018336341593,893.5659752126528,852.4492703559214,820.1535379420585,795.2805968491572,776.4322659553098,763.678387560938,757.0888039664608,747.9252169383342,731.8533985099958,711.8792378265208,694.8783623919442,678.9182591763332,665.2724065979029,655.0793107731218,646.805818278338,638.1106722232078,629.8586071655332,618.1450041188263,600.9155889607191,580.0905488557532,560.1090865809564,540.6410513690644,520.5502594107724,499.8984356751776,479.4189993330793,1263.4122905954325,1148.215318395164,1050.869261798793,969.826858246645,903.5408451790444,850.4639600363157,809.0489402587842,777.7485232867739,755.0154465606098,739.3024475206165,730.5770170942681,728.8066462090384,724.8703048695057,714.1912235416958,699.766400127382,688.6127671407811,678.6587361732171,670.9786739100256,666.5887229766846,663.8833967536615,660.5317321310607,657.3487210929984,650.0643492837337,636.4267796684521,618.4216804955547,601.0016589584062,584.0343159105124,564.8406375551733,542.8624184774342,519.663632137514,2543.8127160015188,2322.42145990157,2134.6929974579225,1977.6818849889944,1848.4426788132037,1744.0299352489685,1661.4982106147056,1597.9020612288323,1550.296043409767,1515.7347134759264,1494.255404655206,1485.8954501754993,1472.79552180784,1446.0446220516915,1411.6456379539027,1383.4911295327252,1357.5769953495503,1336.2510805079285,1321.6680337498065,1310.6892150319995,1298.6424043542684,1287.2073282585316,1268.2093534025598,1237.3423686291712,1198.512229351308,1161.1107455393626,1124.6753672795767,1085.3908969659456,1042.7608541526117,999.0826314705932
44430,221160.793503915,2695.271881477476,2471.730509445622,2281.4734987800393,2121.557646553067,1989.0397498370462,1880.9766057043107,1794.4250112272036,1726.4417634780618,1674.0836595292244,1634.4074964530296,1607.560293878036,1593.6890714327985,1574.3995134085656,1540.5679717652383,1498.5219112438117,1462.7346835018805,1429.1383048597338,1400.4134761499683,1378.9567785052443,1361.5408892979638,1343.2374098005907,1325.8666257979,1301.2092261373625,1264.9409173830493,1221.103736880117,1179.0423067828176,1138.0616523080998,1095.770080630253,1052.297524101111,1009.1878467747281,2659.5114734890894,2417.019238566032,2212.1035852595874,2041.5074908361896,1901.9739325622752,1790.2458877042736,1703.0663335286224,1637.1782473017543,1589.3246062901042,1556.248387760105,1537.8811593920805,1534.1544888663527,1525.8684013799123,1503.3886933714145,1473.024113348961,1449.545463259497,1428.5920025666367,1412.4252975509178,1403.184351498303,1397.4895786806546,1390.4342488796115,1383.7339386937356,1368.40017121215,1339.6927784758761,1301.791637117138,1265.1220974347682,1229.4054562181636,1189.0023287853628,1142.7376801083221,1093.9037097184626,5354.783354966566,4888.749748011654,4493.577084039627,4163.065137389257,3891.0136823993216,3671.2224934085843,3497.491344755826,3363.620010779816,3263.4082658193283,3190.6558842131344,3145.4414532701167,3127.8435602991512,3100.267914788478,3043.956665136653,2971.5460245927725,2912.280146761377,2857.7303074263705,2812.838773700886,2782.141130003547,2759.0304679786186,2733.671658680202,2709.600564491636,2669.6093973495126,2604.6336958589254,2522.895373997255,2444.164404217586,2367.4671085262635,2284.7724094156156,2195.0352042094332,2103.0915564931906
44001,318620.17035127804,3238.9813173093153,2970.3455874517185,2741.708577466193,2549.5333605600385,2390.2830099405533,2260.420598815035,2156.4092003907836,2074.711887875096,2011.7917344752727,1964.1118133986115,1931.8488021227015,1915.1793781251329,1891.9985932617485,1851.3423121992644,1800.8144209558534,1757.807938819962,1717.4342594582945,1682.9148537811336,1657.1297583472615,1636.2006120124788,1614.204824344078,1593.3298821529331,1563.6984162502133,1520.1138059063412,1467.4334770581647,1416.887115640444,1367.639551588236,1316.81662284822,1264.5744726945468,1212.768404391683,3196.0070622666226,2904.597567547179,2658.3448699749447,2453.334917005364,2285.653656093879,2151.387034695933,2046.6210002669688,1967.44150026243,1909.9344821377592,1870.1858933483998,1848.1134969219074,1843.6350558858403,1833.6774398350715,1806.662965080815,1770.1730257948561,1741.9580952438525,1716.7777532617772,1697.3497854114228,1686.2446899632848,1679.4011270805115,1670.922545967674,1662.870601558162,1644.443597350369,1609.9451449387157,1564.3983154467883,1520.3315350899968,1477.4098786487525,1428.8563446575179,1373.2588616795615,1314.57375514978,6434.988379575938,5874.943154998898,5400.053447441138,5002.868277565402,4675.936666034432,4411.807633510968,4203.030200657752,4042.1533881375262,3921.726216613032,3834.297706747011,3779.9622990446087,3758.814434010973,3725.67603309682,3658.005277280079,3570.9874467507098,3499.7660340638145,3434.2120127200715,3380.2646391925564,3343.3744483105465,3315.60173909299,3285.127370311752,3256.2004837110953,3208.1420136005822,3130.0589508450566,3031.8317925049532,2937.218650730441,2845.0494302369884,2745.6729675057377,2637.8333343741083,2527.342159541463
47001,235332.727516135,5566.689035839021,5303.517914559903,5090.010063422489,4921.006789301642,4791.349399072222,4695.8791996091,4629.43749778713,4586.865600481178,4563.004814566108,4552.6964469167815,4554.491909067506,4566.942612552591,4566.339340949671,4540.103191814712,4494.20578600092,4451.667128274004,4413.2465954429945,4344.195144711903,4231.228047746698,4090.6509258842025,3950.728537916012,3804.217223028717,3678.6437544952587,3590.0677584795676,3525.5734994069435,3457.8069370758044,3394.184465370922,3324.4410036792938,3241.3571362890725,3152.4480095699073,5258.6288484377055,5010.752600346187,4808.929202505649,4648.519895959132,4524.885921749666,4433.388520920297,4369.388934514054,4328.248403573977,4305.328169143103,4295.9894722644685,4299.3667862477305,4314.594584402544,4318.16794643885,4297.9016488664465,4260.476629528227,4227.095884235965,4196.323015201701,4147.507457623409,4073.378962472712,3982.67908656631,3890.8417279587325,3794.086617690424,3706.1219404170974,3635.114015155845,3574.655449577703,3512.1739404833825,3452.5856382888624,3385.3307977862673,3304.672879310434,3217.771922882752,10825.317884276727,10314.27051490609,9898.939265928138,9569.526685260775,9316.235320821888,9129.267720529399,8998.826432301184,8915.114004055155,8868.33298370921,8848.685919181251,8853.858695315237,8881.537196955134,8884.507287388522,8838.004840681158,8754.682415529147,8678.76301250997,8609.569610644696,8491.702602335312,8304.60701021941,8073.330012450513,7841.570265874745,7598.303840719142,7384.765694912356,7225.181773635413,7100.228948984646,6969.980877559186,6846.770103659785,6709.771801465561,6546.030015599506,6370.219932452659
44090,174490.915536991,411.93216830412945,377.77545111707025,348.7051483458863,324.2714393836025,304.0245036232437,287.51452045783435,274.29166928039956,263.906129483964,255.90808046155246,249.84770160618967,245.74742854159214,243.6296968914759,240.68340489540824,235.51421948503082,229.08908874544306,223.62015481062375,218.48602243040267,214.0947442137801,210.81190507086254,208.14521669578093,205.3429518303697,202.68283107563337,198.910865168846,193.36734513595167,186.66898688933713,180.24172373445475,173.97977911302578,167.51720169957065,160.87341252949867,154.2846449442201,406.456152242861,369.4055690613187,338.0968131105727,312.0321616110921,290.7138917833456,273.64428084780195,260.32560602493,250.2601445351986,242.95017359907663,237.89797043703285,235.09307522145903,234.5250281247471,233.25979160775077,229.8251169870925,225.18507033901054,221.59701116140448,218.39472124063568,215.92295496770987,214.5082433832335,213.6346403572764,212.55311752820637,211.5256191390351,209.17966500905467,204.79149173530956,198.99935626794436,193.39528288914147,187.9368714573637,181.76239111000416,174.69218041561047,167.22935354362218,818.3883205469904,747.181020178389,686.801961456459,636.3036009946945,594.7383954065892,561.1588013056363,534.6172753053295,514.1662740191625,498.85825406062906,487.7456720432225,480.8405037630512,478.154725016223,473.943196503159,465.33933647212336,454.2741590844536,445.2171659720282,436.8807436710383,430.01769918149,425.32014845409606,421.7798570530573,417.8960693585761,414.20845021466846,408.09053017790063,398.1588368712612,385.66834315728147,373.6370066235962,361.9166505703895,349.2795928095748,335.56559294510913,321.5139984878423
44378,23781.9502045968,319.42047591484817,292.92827234760125,270.3806454279091,251.4287920227075,235.72390899893202,222.91719322351784,212.65984156340068,204.603050885516,198.39801805679934,193.69593994418602,190.5142400507457,188.87034187954714,186.58430911685753,182.57488535734484,177.5919473763459,173.3507525021823,169.369198246374,165.96497825293542,163.42211473576745,161.3581331316917,159.18896194964856,157.1303258310724,154.2081425872045,149.90993408896685,144.71472789910973,139.72996839898929,134.87329313976718,129.8612592515539,124.70926521335103,119.60027652170366,315.1824595564134,286.4443624181922,262.15951902649124,241.9419350178717,225.40561602889525,212.16456769612282,201.8327956561162,194.02430554543662,188.35310300064538,184.433193658304,182.25646750781905,181.81481453859703,180.8328186229733,178.16871669181853,174.57016744023008,171.7876794675299,169.30445525596892,167.38851621366152,166.2933586386353,165.61846305736532,164.78232594721175,163.9882627113983,162.1710362702459,158.7688826312162,154.2771648708568,149.93140596231765,145.69857639584617,140.91034473078255,135.4274559057376,129.64007313507807,634.6029354712616,579.3726347657935,532.5401644544004,493.37072704057925,461.1295250278273,435.08176091964066,414.49263721951684,398.62735643095266,386.7511210574447,378.12913360249,372.77070755856477,370.6851564181442,367.4171277398308,360.74360204916337,352.162114816576,345.1384319697122,338.6736535023429,333.35349446659694,329.7154733744028,326.976596189057,323.9712878968603,321.1185885424707,316.37917885745037,308.678816720183,298.9918927699665,289.6613743613069,280.57186953561336,270.77160398233644,260.13672111908863,249.24034965678175
44078,78463.79836717571,501.2834514054806,459.70783482291057,424.32265104858584,394.58050487407047,369.9340010909283,349.8357444907239,333.73833986502063,321.0943920053826,311.356505703374,303.9772857505587,298.98407576926206,296.40421938180924,292.8166272259579,286.5244264317493,278.7044382830314,272.0485068314819,265.8000431442104,260.4576206350518,256.46697037523944,253.22785481373637,249.8236596859493,246.59293307400978,242.0069963012117,235.2615903458137,227.10847848510556,219.28563174169048,211.66379437933313,203.7981444664352,195.71284762888607,187.6950413220451,494.63250799095965,449.5322919505293,411.42080256006864,379.6922784504432,353.7409582525184,332.9610805971598,316.74688411523294,304.4926074376032,295.59248919513635,289.4407680186977,286.0247164356759,285.33160697345977,283.79050878029875,279.6095926940117,273.9621990350342,269.5954935063139,265.6984384316601,262.6916539772215,260.9729652845,259.9138159597145,258.6016217772833,257.35545635396437,254.50358677029945,249.16440706788157,242.1153167351513,235.29528735125248,228.65248395911254,221.13805866608718,212.53347113668735,203.4510251484005,995.9159593964403,909.2401267734399,835.7434536086545,774.2727833245137,723.6749593434467,682.7968250878837,650.4852239802535,625.5869994429859,606.9489948985104,593.4180537692564,585.0087922049379,581.735826355269,576.6071360062567,566.134019125761,552.6666373180656,541.6440003377959,531.4984815758705,523.1492746122733,517.4399356597394,513.1416707734509,508.42528146323264,503.9483894279741,496.5105830715112,484.42599741369526,469.2237952202569,454.58091909294296,440.31627833844567,424.93620313252234,408.2463187655734,391.1460664704456
47745,97543.76341612631,388.04933364627993,369.7154492565486,354.84122023168595,343.06732205364193,334.03443020436663,327.38322016581014,322.75436741992235,319.7885474486533,318.1264357339529,317.40870775777125,317.534244250309,318.4019259417664,318.3614020728412,316.53693762898234,313.3438238368912,310.3842800108735,307.7112939757317,302.9039794991531,295.0365926256327,285.2449511139289,275.49853825658,265.2929632890081,256.5434644153038,250.3677776980754,245.86728172604276,241.13885754514416,236.69901516998624,231.83236296585616,226.03618862792283,219.83436455912064,366.56641701483005,349.3017229616262,335.2442025593757,324.0708894628967,315.45881732700724,309.085019806525,304.6265305562681,301.7603832310547,300.16361148570263,299.5132489750297,299.7486946022922,300.809347270746,301.0604143930189,299.65419912705295,297.05483087298,294.7366074813833,292.5996353122171,289.20558449461583,284.047708521562,277.7346244117219,271.34188831552063,264.60662015256366,258.4796137443616,253.5278986666087,249.30710957674526,244.945546188754,240.78518211852352,236.09097893696762,230.46412525383616,224.40331971635865,754.61575066111,719.0171722181748,690.0854227910617,667.1382115165386,649.4932475313739,636.4682399723351,627.3808979761905,621.548930679708,618.2900472196555,616.9219567328009,617.2829388526011,619.2112732125124,619.42181646586,616.1911367560353,610.3986547098712,605.1208874922568,600.3109292879487,592.1095639937689,579.0843011471948,562.9795755256507,546.8404265721006,529.8995834415718,515.0230781596654,503.8956763646841,495.174391302788,486.08440373389817,477.4841972885098,467.9233419028238,456.500313881759,444.2376842754793
8001,18825.6345895838,12810.552071738928,12533.412343501437,12289.977862980537,12079.150154555018,11899.830742603672,11750.921151505281,11631.32290563864,11539.937529382534,11475.666547115754,11437.411483217082,11417.439026953072,11408.015867590258,11441.21770506866,11529.215733991541,11651.006973400976,11764.353272027232,11866.825489274093,11963.97847439549,12050.740246608024,12115.385500253156,12163.262234544261,12207.702438544899,12135.64630253655,11895.899251216693,11542.593208267894,11193.801482881712,10841.205585467616,10472.014109727317,10096.737407513416,9729.613261268341,11928.819324106908,11770.031606528933,11612.94549230358,11461.43968444223,11319.392885956244,11190.68379985701,11079.191129155888,10988.793576864256,10923.369845993486,10886.798639554956,10866.896569597766,10851.480248171025,10924.738833097437,11122.675209312894,11400.98180694198,11664.296363509853,11913.629162315243,12167.201004932702,12418.565342836586,12646.933528938118,12857.110068423652,13071.109984755336,13105.757832917065,12877.604982419223,12474.194859837422,12079.04236215252,11670.471917867124,11266.55053848708,10899.672355429646,10569.112680942739,24739.371395845836,24303.44395003037,23902.923355284118,23540.58983899725,23219.223628559914,22941.604951362293,22710.514034794527,22528.731106246792,22399.03639310924,22324.210122772038,22284.335596550838,22259.496115761285,22365.956538166098,22651.890943304435,23051.988780342956,23428.649635537084,23780.454651589338,24131.17947932819,24469.305589444608,24762.319029191276,25020.372302967913,25278.812423300235,25241.404135453617,24773.50423363592,24016.788068105314,23272.843845034233,22511.67750333474,21738.564648214397,20996.40976294306,20298.72594221108
