ADM1_EN,ADM2_EN,ADM3_EN,Area,Y_M_0,Y_M_1,Y_M_2,Y_M_3,Y_M_4,Y_M_5,Y_M_6,Y_M_7,Y_M_8,Y_M_9,Y_M_10,Y_M_11,Y_M_12,Y_M_13,Y_M_14,Y_M_15,Y_M_16,Y_M_17,Y_M_18,Y_M_19,Y_M_20,Y_M_21,Y_M_22,Y_M_23,Y_M_24,Y_M_25,Y_M_26,Y_M_27,Y_M_28,Y_M_29,Y_F_0,Y_F_1,Y_F_2,Y_F_3,Y_F_4,Y_F_5,Y_F_6,Y_F_7,Y_F_8,Y_F_9,Y_F_10,Y_F_11,Y_F_12,Y_F_13,Y_F_14,Y_F_15,Y_F_16,Y_F_17,Y_F_18,Y_F_19,Y_F_20,Y_F_21,Y_F_22,Y_F_23,Y_F_24,Y_F_25,Y_F_26,Y_F_27,Y_F_28,Y_F_29,Y_T_0,Y_T_1,Y_T_2,Y_T_3,Y_T_4,Y_T_5,Y_T_6,Y_T_7,Y_T_8,Y_T_9,Y_T_10,Y_T_11,Y_T_12,Y_T_13,Y_T_14,Y_T_15,Y_T_16,Y_T_17,Y_T_18,Y_T_19,Y_T_20,Y_T_21,Y_T_22,Y_T_23,Y_T_24,Y_T_25,Y_T_26,Y_T_27,Y_T_28,Y_T_29
Southern Province,Huye,Kinazi,6096.496542730971,304.1787305282591,326.79248764634167,344.07112113559316,356.4923712273845,364.53397815308665,368.67368214407054,369.3892234317072,367.1583422473674,362.45877882242223,355.76827338824273,347.0461359139081,336.251676368498,326.4547862948408,319.1700664488902,313.3199662751431,306.08955815149517,297.7744960295916,289.7629515394333,282.3784072095517,275.03391416984834,267.6649011006955,261.29931436082165,250.55328197106166,233.06675484147107,211.8228658303502,191.38008386943952,169.8850595525861,155.26788204667565,151.63555762172336,154.94222707021237,272.27022838384346,315.33271979550904,347.3458257438681,369.40738783450377,382.6152476729984,388.06724686493556,386.86122701589755,380.09502973146726,368.86649661722777,354.2734692787617,336.5345445803166,315.86831938613943,297.76885900849106,285.09249453562506,276.2993333491178,266.16762397174887,254.75108337431018,248.3681763363369,249.32574899165715,254.710024300147,260.0083700511346,266.9729018426905,268.1546228699455,259.66096789470964,245.26696534791,232.37031126720876,219.16758928732793,209.7227146113981,206.6994553921688,207.87213680871625,576.4489589121026,642.1252074418508,691.4169468794612,725.8997590618883,747.1492258260851,756.7409290090061,756.2504504476047,747.2533719788346,731.32527543965,710.0417426670044,683.5806804942247,652.1199957546374,624.2236453033319,604.2625609845153,589.6192996242609,572.2571821232441,552.5255794039018,538.1311278757702,531.7041562012089,529.7439384699953,527.67327115183,528.2722162035121,518.7079048410071,492.7277227361807,457.08983117826017,423.7503951366483,389.052648839914,364.99059665807374,358.3350130138922,362.8143638789286
Southern Province,Huye,Maraba,5281.10571173706,215.34361586289344,280.9435987082416,329.86612879344773,363.8099428649839,384.47377766932243,393.55636995293486,392.75645646229395,383.77277394387136,368.30405914413956,348.0490488095705,322.89381680958917,292.72443701362073,268.3029605533726,254.95344992941077,248.93665325706664,240.77792339153322,231.87859045028696,225.4244243247808,221.89631214243192,220.28810788567696,219.27713840650378,219.32517033087686,217.4398137455234,212.05835037779283,204.4965257377331,197.46323153772084,190.21320295089487,184.00476755413402,179.67014947898673,176.37191252055158,245.11228085243877,289.4741354421687,321.9359929108925,343.73431019344963,356.1055442246795,360.28615193942187,357.512590272516,349.0213161588013,336.04878653311727,319.8314583303035,300.2207969578387,277.0682678232017,258.53528549803536,248.62828997190027,244.42876359755414,238.88401729946136,233.2513111662505,228.66308636381595,224.92920199205832,221.9635329198237,219.7794373768205,218.26545467002333,217.08768070943296,216.044236257326,215.11861157345706,214.23596730712595,213.09902071065844,212.42779689003186,212.4707409238932,212.6285413461804,460.4558967153322,570.4177341504103,651.8021217043402,707.5442530584335,740.5793218940019,753.8425218923567,750.26904673481,732.7940901026727,704.3528456772568,667.880507139874,623.1146137674278,569.7927048368224,526.838246051408,503.58173990131104,493.3654168546208,479.6619406909946,465.1299016165375,454.08751068859675,446.8255141344903,442.25164080550064,439.0565757833243,437.5906250009002,434.52749445495635,428.1025866351188,419.61513731119015,411.6991988448468,403.3122236615533,396.4325644441659,392.1408904028799,389.00045386673196
Southern Province,Huye,Mbazi,4151.17842062966,277.94929437453527,345.47930444174926,396.0399292466047,431.39062418764934,453.29084466343033,463.5000460724965,463.7776838133945,455.8832132846724,441.57608988487794,422.6157690125588,398.6979712479112,369.51841717113155,347.15523627252446,337.4953535873402,336.1070200590725,332.193146353507,327.3390520465379,324.1748716499814,322.7445973893411,322.22154237685214,321.8570223526476,321.94716799278206,319.1856493981592,311.8932311346046,301.39272824723656,291.146711987161,281.015293030333,268.82742654223404,254.02805553944077,237.75475263059118,274.1930265362877,338.4130172359657,387.0020522735422,421.5640575107636,443.70295880937584,455.02268203112453,457.1271530377564,451.620297691017,440.10604185265277,424.18831138440953,403.59057553687103,378.0363035606208,358.5317043732172,350.4416170587307,349.72859764542034,346.6337320276982,342.68084576695037,339.8743662267216,338.09796325831485,336.8348052112349,336.00837434501733,336.0227547213563,333.198341535283,325.81727411480017,315.5647658434634,305.585054257107,294.9386880249023,286.1831375023363,280.8080270128486,277.3888794746158,552.142320910823,683.892321677715,783.0419815201469,852.954681698413,896.9938034728061,918.522728103621,920.9048368511509,907.5035109756894,881.6821317375307,846.8040803969684,802.2885467847823,747.5547207317524,705.6869406457417,687.9369706460709,685.8356177044928,678.8268783812052,670.0198978134883,664.049237876703,660.842560647656,659.056347588087,657.8653966976649,657.9699227141384,652.3839909334422,637.7105052494048,616.9574940907,596.731766244268,575.9539810552353,555.0105640445704,534.8360825522893,515.143632105207
Southern Province,Huye,Mukura,2836.14064546565,164.58208658382918,215.13715543121097,253.39606427019817,280.57727050727584,297.899231548929,306.5804048016427,307.8392476719021,302.8942175661922,292.9637718909981,279.2663680528049,261.5954123318082,239.74431100820385,222.0567771199236,212.601370326031,208.32139465414352,202.30825307765033,196.20365532767767,189.10979718750696,179.9735802880523,169.85816788343175,160.45417655668246,150.91270894299737,144.2386895475864,141.93338426529166,142.28654076594106,142.46467194058894,143.4881125503063,141.55514041875603,134.63275819330215,124.70634930248264,151.25048352521665,206.81095176735522,249.23212357076991,279.80408670195914,299.81692892742126,310.56073801365443,313.3256017271572,309.4016078344278,300.0788441019646,286.64739829626603,269.1170696515551,247.49765740205547,229.4806919756403,218.9168382033578,213.25531825488153,205.99761838089196,198.32695602571954,192.06777056670202,187.44360188239827,184.1436382405283,181.33251041941648,178.81607113039496,177.62385222214465,178.06667565250396,179.43563076485398,180.8873043300987,182.80196225649124,182.69584847509873,179.31327138268952,173.78522435702078,315.83257010904583,421.94810719856616,502.62818784096805,560.3813572092349,597.7161604763503,617.1411428152971,621.1648493990593,612.2958254006201,593.0426159929627,565.913766349071,530.7124819833632,487.24196841025935,451.5374690955639,431.5182085293888,421.57671290902505,408.3058714585423,394.5306113533972,381.177567754209,367.4171821704506,354.00180612396,341.78668697609896,329.72878007339233,321.862541769731,320.0000599177956,321.72217153079504,323.3519762706876,326.2900748067975,324.25098889385475,313.9460295759917,298.4915736595034
Southern Province,Huye,Ngoma,2076.2428835584196,177.5732253336974,199.56536487971272,214.53961567170893,223.42553846801763,227.15269402697027,226.6506431068979,222.8489464661322,216.67716486300458,209.06485905584634,200.94158980298903,191.98755120923505,181.88293737938713,177.8041423394206,183.17946015472415,195.19035162304306,207.5124845809572,221.3177267862189,236.32410400005458,251.7271963284245,267.9341188743947,285.505847403193,303.54951568352095,324.61061950068614,349.7577806311141,377.19431917072586,403.7808034931777,429.8161639887324,453.34075533141964,472.9511597172843,489.126105772566,183.44788290256258,193.75736134478458,200.57636634174,204.4057854861917,205.74650637090213,205.09941658863437,202.96540373215086,199.84535539421444,196.24015916758776,192.65070264503362,188.3494037151455,182.6086802665173,182.07176841275685,189.696495154965,202.29833897339736,214.03511371755653,226.43545146195967,234.86151739059775,236.53024042855574,233.7972719096903,231.41791617212309,227.98101066344955,226.17687547725393,227.67283386588048,230.7183068766829,232.36761927809678,233.77657848454683,230.9671216459987,221.8445406036494,208.5923524190782,361.02110823626,393.3227262244973,415.11598201344896,427.8313239542093,432.8992003978724,431.7500596955323,425.814350198283,416.522520257219,405.3050182234341,393.59229244802265,380.33695492438056,364.4916176459044,359.87591075217745,372.8759553096892,397.4886905964404,421.5475982985137,447.7531782481786,471.18562139065233,488.25743675698027,501.73139078408497,516.9237635753161,531.5305263469705,550.78749497794,577.4306144969946,607.9126260474088,636.1484227712745,663.5927424732793,684.3078769774183,694.7957003209337,697.7184581916442
Southern Province,Huye,Ruhashya,4991.65945356776,200.36907964750154,259.7240364318769,305.2246001911455,338.22839871636063,360.0930597985754,372.17621122884276,375.835480798216,372.4284962977479,363.3128855184921,349.84627625150137,332.0995224582075,310.14347810004284,291.76964011616593,280.90918395687225,275.0594159243515,267.090999110984,257.59523958687714,251.76137374781325,251.19289899711586,253.66170413337952,256.136065390778,260.18218932916005,258.3941669178734,247.08582520057044,230.04775421298805,214.01979619315895,196.76967778861527,185.28595920461404,183.44213646596654,187.4276776327132,217.1605231605709,264.4656961544907,300.38617105327626,326.05126541440285,342.5902967953455,351.1325827535787,352.807440846578,348.7441886318181,340.07214366677414,327.9206235089211,312.5748738363857,294.32014032729467,278.50609993586437,267.9502139782658,261.24958437392974,253.1626206961631,243.51216379436286,239.95991476639574,245.40407270654518,256.2104531687029,266.57824228066295,278.5454864186892,283.6334277702222,277.3152339090357,263.8280758995899,251.5178843003521,238.2137854809651,228.64276141350362,225.8356669669637,227.07514400831553,417.52960280807247,524.1897325863677,605.6107712444218,664.2796641307634,702.683356593921,723.3087939824214,728.642921644794,721.172684929566,703.3850291852663,677.7668997604225,644.6743962945932,604.4636184273375,570.2757400520303,548.8593979351381,536.3090002982813,520.2536198071471,501.10740338124003,491.721288514209,496.59697170366104,509.8721573020824,522.714307671441,538.7276757478493,542.0275946880956,524.4010591096062,493.875830112578,465.53768049351106,434.9834632695804,413.92872061811767,409.2778034329302,414.50282164102873
Southern Province,Huye,Rusatira,5188.80824263588,279.43144716988854,303.9997413313095,322.7358916184011,336.16321815922885,344.80504108185795,349.18468051435383,349.8254565847819,347.2506894212072,341.9836991516954,334.54780590431164,325.2299794019232,314.3171893673967,303.51450795478934,293.81795610256285,285.041802723188,275.2742658180957,264.02166581990747,256.8923213339091,256.2072014738557,259.20227687628216,261.68666577247313,265.5714845663776,263.0229695754517,250.06279746495395,230.83337830555368,212.96617599042617,194.34777432625287,181.16507444416305,177.0789654941442,178.83340552247768,233.03658001875706,275.54189643710777,308.04548421233875,331.5004771444205,346.8600090333228,355.0772136790162,357.1052248814707,353.89717644065655,346.4062021565438,335.58543582910295,321.8032640287394,305.4280733258595,290.3367336682546,278.6518733150233,269.572384377443,259.46360720055065,248.19936550676817,242.1293434838059,243.7805478571656,250.28343496460948,256.46206827647717,263.6163717283968,267.45704506466427,265.4100900476935,259.55919526600843,254.5238936837077,249.3344940735577,244.57391152887325,240.98029534791687,237.9979562284945,512.4680271886456,579.5416377684173,630.7813758307399,667.6636953036493,691.6650501151807,704.26189419337,706.9306814662525,701.1478658618637,688.3899013082392,670.1332417334146,647.0332434306627,619.7452626932561,593.851241623044,572.4698294175862,554.6141871006309,534.7378730186464,512.2210313266756,499.02166481771496,499.9877493310213,509.48571184089167,518.1487340489502,529.1878562947744,530.480014640116,515.4728875126474,490.39257357156214,467.4900696741339,443.6822683998106,425.7389859730363,418.05926084206106,416.8313617509722
Southern Province,Huye,Rwaniro,5453.59359970807,175.5756885287652,232.2621344374129,274.07920434060765,302.6279135996408,319.5092775758035,326.32431163038666,324.6740311246817,316.1594514199798,302.3815878775721,284.94145585874946,263.19338326257514,236.4916979881113,217.67085270779188,212.82523770736512,216.81580596143672,218.50589029333656,220.2389482997662,219.9037841649658,215.36984131717728,208.21877436169424,202.26098187763708,196.8522090316653,191.339697384858,185.81738253649453,180.38628642383796,174.88140327469094,169.12922371127596,164.5779154293179,161.86622485538714,160.281500854802,213.04843665127578,244.93289227935577,269.23920999804096,286.67073012551674,297.93079297996786,303.7227388795799,304.7499081425375,301.715641087026,295.32327803123053,286.2761592933359,274.7876441140655,261.07109173414113,248.27974785906068,238.09691496193395,229.7559901285588,220.68643211686603,211.25758614956132,203.84276802222726,199.32332716654537,196.91063753679987,194.96492444719084,193.8503837847949,193.02619155856382,192.07003862103235,191.31379905650627,190.75318260138044,189.47887911392453,191.3136241742492,197.86496714789874,206.79708596555005,388.624125180041,477.19502671676867,543.3184143386486,589.2986437251575,617.4400705557714,630.0470505099665,629.4239392672191,617.8750925070058,597.7048659088026,571.2176151520854,537.9810273766407,497.56278972225243,465.9506005668526,450.92215266929907,446.57179608999553,439.19232241020256,431.49653444932756,423.74655218719306,414.6931684837226,405.12941189849414,397.2259063248279,390.7025928164602,384.36588894342185,377.8874211575269,371.7000854803442,365.63458587607136,358.6081028252005,355.89153960356714,359.73119200328586,367.07858682035203
Southern Province,Huye,Simbi,4328.72714643118,161.97796724450407,226.76589912569403,275.1660566653007,308.88765381133544,329.63990451180985,339.13202271473466,339.073222368122,331.1727174199829,317.13972181832895,298.68344951117143,275.4843942724954,247.2230498762857,225.75223114068606,216.8385923617608,216.10518696544204,213.10473864721052,209.56229214670606,207.10790745379856,205.39041675921607,204.1378062118286,203.84695934170455,204.91977492914188,203.429721716559,197.63031425694228,189.38209213484524,181.72127146146298,173.35563831011052,168.92420970789192,170.82179221132986,176.50049991545671,208.5870265105137,254.62770468685073,288.18676249352086,310.59470248916705,323.1820272324319,327.2792392819575,324.21684119638707,315.32533553436303,301.935224854528,285.37701171552453,265.3776935977213,241.66426798148686,223.58476281683392,215.6766908189531,214.4600393116649,211.6863376658319,208.72814572196003,206.70567962937366,205.26182230471383,204.24974307394055,204.11444535886068,205.0485888900997,204.4508598967435,201.1589886405112,196.33901663440486,191.83886164811864,186.71246794980772,184.3044427720905,186.27972411561018,190.72769751062413,370.5649937550178,481.39360381254477,563.3528191588216,619.4823563005025,652.8219317442417,666.4112619966921,663.2900635645091,646.4980529543459,619.0749466728569,584.0604612266959,540.8620878702168,488.8873178577726,449.33699395752,432.5152831807139,430.56522627710694,424.7910763130424,418.2904378686661,413.81358708317225,410.65223906392987,408.3875492857692,407.96140470056525,409.9683638192416,407.8805816133025,398.78930289745347,385.7211087692501,373.5601331095816,360.06810625991824,353.22865247998243,357.10151632694004,367.22819742608084
Southern Province,Huye,Tumba,1806.7949630205603,308.12911793870734,349.62455737858915,380.464421583831,401.73136143428115,414.5080278097875,419.87707159019794,418.92114365536065,412.72289488512376,402.364976159335,388.9300383578427,372.71052955150657,353.99889781118645,337.82880806167117,326.86331680078473,319.8144664814111,311.51350320248537,301.532889916872,298.50621713933845,305.74630879471215,319.01504917290185,331.55441868543613,345.6675253057482,351.59351759183454,344.09333588242555,327.98122002911566,312.81204158948606,296.0767127056828,283.01423353023415,277.0002201130498,274.95354849538734,316.31203403336025,351.33218401196723,376.9889956059163,394.3285790857971,404.39704472219915,408.240502785712,406.9050635469253,401.43683727642843,392.88193424481113,382.2864647226632,369.15581130402103,352.99535658292217,342.55484921271875,341.96185481710495,347.6403006370134,351.84571242077413,356.0779819760328,359.1143118880992,359.55252167689827,358.2593385476352,357.18061859056945,355.53952867362466,354.25253002140477,353.84321821722943,353.4241102138514,351.9004884707449,349.87092980406277,344.0975349195958,332.97842685220246,318.108792062044,624.4411519720676,700.9567413905563,757.4534171897473,796.0599405200783,818.9050725319867,828.11757437591,825.826207202286,814.1597321615523,795.2469104041461,771.2165030805058,741.8663408555276,706.9942543941086,680.3836572743899,668.8251716178897,667.4547671184246,663.3592156232595,657.6108718929048,657.6205290274377,665.2988304716105,677.2743877205371,688.7350372760056,701.2070539793729,705.8460476132393,697.936554099655,681.405330242967,664.712530060231,645.9476425097455,627.1117684498299,609.9786469652522,593.0623405574313
Southern Province,Nyamagabe,Buruhukiro,15801.8103918419,262.6677017361518,317.37527378791566,357.9228497357966,385.67416982972657,401.99297431963737,408.24300345546044,405.7879974871281,395.99169666457203,380.2178412377238,359.83017145651587,335.08664752049424,306.24522962920616,280.1985582845087,260.5219338371035,245.2617563857675,228.7587406075719,211.98828148189838,198.25584561143,188.59608373681374,182.10192024594596,176.43272425128254,171.5779364885808,169.13811447633503,169.5199120711207,171.78738581056587,174.37391242680553,177.323985434711,179.63282683390386,180.551774917841,180.20656090935466,209.733807328401,280.45611694270275,333.3855699225065,370.3249759795668,393.07714482563796,403.4448861724743,403.23100973183006,394.2383252154597,378.2696423351177,357.12777080255813,330.5679046561007,298.345237934065,272.5006587153792,258.9322080586669,253.29984865537858,245.18775796314432,236.46580748020358,228.60149798588694,221.21589994554466,214.26539275695046,208.55451651386,204.48544059112058,198.57848234441278,189.3619469254851,178.59901616872546,168.44826771239036,157.18642717556946,152.3634014116406,157.5394819933652,168.5473094649314,472.4015090645528,597.8313907306184,691.3084196583031,755.9991458092934,795.0701191452754,811.6878896279347,809.0190072189582,790.2300218800317,758.4874835728415,716.957942259074,665.654552176595,604.5904675632712,552.6992169998879,519.4541418957704,498.5616050411461,473.94649857071624,448.454088962102,426.8573435973169,409.8119836823584,396.3673130028964,384.98724076514253,376.06337707970135,367.7165968207478,358.88185899660584,350.38640197929135,342.8221801391959,334.51041261028047,331.99622824554444,338.0912569112062,348.75387037428607
Southern Province,Nyamagabe,Cyanika,5414.94577871009,300.68329872887244,333.5474855758252,356.1880689969952,369.70464745822466,375.1968194253553,373.7641833642291,366.5063377406883,354.52288102057474,338.9134116697304,320.7775281539972,299.82610130220655,275.77000194318936,256.6524667278417,246.35054939602705,241.7976655025552,236.18206352657182,231.02435776928763,225.31906751970155,217.93503193590718,209.84616935284194,203.06097580662995,197.0618523211837,192.70201874992833,190.5703013669012,190.11317742154583,189.59083387374875,188.634276512909,189.87979637722978,194.2325720755934,200.09337784287897,312.0131059063552,338.83194492965947,357.0344554837349,367.5599962865118,371.34792605592077,369.3376035098914,362.4683873663547,351.6796363432409,337.91070915848013,322.1009645300029,303.9807158538099,283.28027652590214,266.9842318738573,258.4500312594646,254.98989743486607,250.69353680834757,246.90492771977196,242.54033077740706,236.5208201333885,229.7905680495149,224.14788876144962,218.96337877326107,215.7659359406124,215.40992706530176,216.9511344894653,218.127609571946,218.8357050231815,220.4032553985833,223.08263743914335,225.93332634837589,612.6964046352276,672.3794305054846,713.22252448073,737.2646437447365,746.5447454812761,743.1017868741205,728.974725107043,706.2025173638156,676.8241208282105,642.8784926840001,603.8068171560165,559.0502784690915,523.636698601699,504.8005806554917,496.7875629374213,486.8756003349194,477.92928548905957,467.8593982971086,454.4558520692957,439.63673740235686,427.20886456807955,416.02523109444473,408.46795469054075,405.9802284322029,407.06431191101115,407.7184434456948,407.4699815360905,410.2830517758131,417.31520951473675,426.02670419125485
Southern Province,Nyamagabe,Gasaka,4073.55672699675,371.4511153741256,426.8185156396632,465.9727992897031,490.735541441857,502.92831721373716,504.3727017229547,496.89027008712196,482.30259742385067,462.4312588507527,439.09782948544006,411.37551775157476,378.337532072819,355.5472810365329,350.3230731482275,356.2413834436658,361.0693191398618,369.0641876175276,369.8689026787747,357.68520822106484,338.893509457361,323.66648051760137,307.5624019531246,307.2291215492128,331.2054357372762,370.4555015871052,407.4174472212084,445.6189679960381,476.4752312499059,493.94274045786955,502.0717724434381,410.1415234409677,443.39504174655656,465.8685084783439,478.8208437548885,483.5109676947482,481.19780041648266,473.14026203864915,460.5972726798066,444.8277524585134,427.0906214933283,406.4355178301095,381.91207951471756,365.82563702920606,363.8536746375316,370.6272662401553,375.7738864677668,382.17670238724975,382.9733993755346,373.9651215818292,359.0742478969696,345.85413904715807,332.112674068642,323.1082860553386,321.9983780206562,325.7315579299452,327.8288311857222,329.2617572481748,329.215848781478,326.52788283820126,321.52300880092395,781.5926388150933,870.2135573862197,931.841307768047,969.5563851967454,986.4392849084854,985.5705021394374,970.0305321257711,942.8998701036573,907.259011309266,866.1884509787683,817.8110355816843,760.2496115875365,721.372918065739,714.1767477857591,726.8686496838211,736.8432056076285,751.2408900047774,752.8423020543094,731.650329802894,697.9677573543306,669.5206195647595,639.6750760217666,630.3374076045513,653.2038137579325,696.1870595170503,735.2462784069306,774.880725244213,805.6910800313839,820.4706232960708,823.594781244362
Southern Province,Nyamagabe,Gatare,6475.85526997289,130.2738945882089,179.22422966948184,216.95385211262106,244.49708297637088,262.88824331947524,273.1616542006786,276.351636678725,273.4925118123586,265.6186006603236,253.76422428136408,238.11875339294636,218.87155871253586,201.28171300526847,188.07343801244485,177.7462037689745,166.09134238690135,153.96988802593944,143.28259623998406,134.56541154456139,127.48784396004677,120.83407397065159,114.42800345476857,110.28634732522958,109.15612707861656,109.95702001614565,111.1465347333968,113.37499286038882,113.48728915764103,109.8655629813493,104.063142745626,133.27374363038467,180.27632453963136,216.1517120706142,241.96885718426148,258.79671084150135,267.7042240032619,269.76034763047164,266.03403268405856,257.59423012495085,245.50989091407695,229.8595358657005,210.72168579408532,194.11744239348167,183.09661691814654,175.7568698890148,167.0686185796261,157.9448611435056,150.2343125785948,144.32739931396253,139.83478374166503,135.83918612096318,132.359043555534,129.7732954125763,128.1246771201253,127.15550555328127,126.450539550817,125.95504021502725,125.47811007560487,124.83684723795645,123.96181528465749,263.54763821859353,359.5005542091132,433.1055641832353,486.4659401606324,521.6849541609765,540.8658782039405,546.1119843091967,539.5265444964172,523.2128307852745,499.274115195441,467.9782892586469,429.5932445066212,395.39915539875017,371.1700549305914,353.5030736579893,333.1599609665275,311.91474916944503,293.5169088185788,278.89281085852394,267.3226277017118,256.6732600916148,246.78704701030256,240.05964273780586,237.28080419874186,237.1125255694269,237.59707428421382,239.33003307541605,238.9653992332459,234.70241021930576,228.02495803028347
Southern Province,Nyamagabe,Kaduha,7529.094587389059,227.0038242300513,255.97875631010535,277.0698961980938,291.0600829325316,298.7321555519337,300.86895309481605,298.25331459969277,291.66807910507913,281.89608564949043,269.72017327144164,255.19828086608692,238.38834732857995,223.6977124142415,213.3590154483085,205.98039503921316,197.89148906989112,189.7713362834453,182.92177719545344,177.6083512918947,173.5775965816854,170.08901120564937,167.02489507708555,165.3213820004226,165.28388853911173,166.33963634732976,167.38669176054012,168.37695500533587,169.27575654720079,169.86607275031807,169.91968811312924,201.21985670268103,241.57459543474107,271.73688355194065,292.7182372467368,305.53017271158654,311.18420613894693,310.6918537212751,305.06463165102804,295.31405612066294,282.45164332263687,266.55157321708117,247.68802576412787,231.55919831786105,221.05127953538852,214.36377691219138,206.59860552058197,198.4816978268265,192.4524886543393,189.15632541563514,187.81063689227108,186.81097360688443,186.26638843926185,186.0766967512607,185.96074893751137,185.81175999091857,185.80391796167484,185.90217338204377,185.01335099434846,182.60821135553704,179.03928651417482,428.22368093273235,497.5533517448464,548.8067797500344,583.7783201792683,604.2623282635202,612.0531592337629,608.9451683209679,596.7327107561072,577.2101417701533,552.1718165940786,521.7498540831681,486.07637309270785,455.25691073210254,434.410294983697,420.3441719514045,404.49009459047306,388.25303411027176,375.3742658497928,366.7646767075298,361.38823347395646,356.89998481253383,353.2912835163474,351.39807875168333,351.2446374766231,352.15139633824833,353.19060972221496,354.2791283873796,354.28910754154924,352.4742841058551,348.9589746273041
Southern Province,Nyamagabe,Kamegeri,3293.6470605680497,147.70330667993477,164.09138480694617,177.3290774271936,187.60716565625364,195.11643060970277,200.04765340311803,202.5916151520756,202.9390969721523,201.2808799789247,197.8077452879694,192.85512113856657,186.75843576999594,178.98523467931747,169.43700473470088,158.73846842283305,147.7911562737345,136.62871607520566,126.22759558170425,117.23748968806255,109.52242665023199,101.97032748908396,94.41191319214697,89.70614825745822,89.04074210002422,91.07986787609461,93.18915460050708,95.76247479860791,97.90023531268845,98.84486857481605,98.91669508627055,136.20272259280745,164.4309967168571,185.97988829815364,201.46724273234554,211.51090541508125,216.72872174200936,217.73853710877822,215.15819691103627,209.6055465444321,201.69843140461396,191.568388058698,179.34695307379965,168.08351598823091,159.36853985470555,152.36094358327387,144.70314160130627,136.95540130736828,130.02345808252093,124.1540044880449,119.30584309980864,114.90002254352564,110.70305942740437,108.67159011309742,109.6096130884528,112.49602704678178,115.30276336092953,118.19187315718538,120.79685222430238,122.65045406089433,123.72589494685536,283.9060292727422,328.52238152380323,363.3089657253472,389.0744083885992,406.62733602478403,416.7763751451274,420.3301522608538,418.09729388318857,410.8864265233568,399.5061766925834,384.4235091972646,366.1053888437956,347.0687506675484,328.8055445894064,311.09941200610695,292.49429787504073,273.58411738257394,256.2510536642252,241.39149417610747,228.82826975004065,216.8703500326096,205.11497261955134,198.37773837055565,198.65035518847702,203.5758949228764,208.49191796143663,213.9543479557933,218.69708753699084,221.49532263571038,222.6425900331259
Southern Province,Nyamagabe,Kibirizi,4959.300408494721,254.06730867332277,293.8505504686537,323.5925132608712,344.22610882619006,356.68424894082534,361.89984538099145,360.80580992290356,354.3350543427764,343.4204904168248,328.9950299212637,311.31945673192763,290.65455472465203,271.2938751775509,255.5145856675987,242.23321426987084,227.9667900924208,213.26510964558133,200.97666103497744,192.12845866820808,185.8319406234622,180.2375514383436,175.79442724574815,171.82159063620583,167.82000570554743,164.23239783490897,161.38476907620435,158.47300793898103,158.7836835352183,163.7463769327402,171.38176869734525,213.9267348495592,279.91075801163856,328.75526306468225,362.2258238964081,382.08801439453373,390.1074084467769,388.04957994085555,377.6801027644871,360.7645508053896,339.0684979512806,312.2091284500474,279.8036265495768,254.35951433674,241.93914497891575,237.86292344433002,231.70363690903136,225.92441038805214,218.80306213253715,208.56167413574443,196.91008402750472,186.8598384646534,177.2371773401379,171.61400667654272,171.88695055894848,175.9979112977384,179.6950912229657,183.47235879431963,186.74878396456242,188.68989158498044,189.35687192929964,467.99404352288195,573.7613084802922,652.3477763255535,706.4519327225981,738.7722633353591,752.0072538277684,748.8553898637591,732.0151571072636,704.1850412222144,668.0635278725443,623.528585181975,570.4581812742288,525.6533895142909,497.4537306465145,480.09613771420084,459.67042700145214,439.18952003363347,419.7797231675146,400.6901328039525,382.7420246509669,367.09738990299695,353.03160458588604,343.43559731274854,339.70695626449594,340.23030913264733,341.07986029917004,341.94536673330066,345.53246749978075,352.43626851772063,360.7386406266449
Southern Province,Nyamagabe,Kibumbwe,4931.79764316912,138.11544753009667,160.50918555380403,177.0454608513564,188.32153917603202,194.93468628110887,197.48216791986533,196.56124984557937,192.7691978115291,186.70327757099278,178.9607548772484,169.27752741123442,157.3894928538889,148.2007573201895,144.03132270809408,142.89435055386127,140.97415483297698,139.62325795496693,135.6626423918723,127.31769251213659,116.59007596544022,106.6518428751528,96.14350342715976,90.27789277766348,91.7369402539551,97.72563770806188,103.01416355411402,108.94502117655863,111.75261967627395,109.13002780086984,103.02705953426357,125.29390183450003,154.37968574905406,175.7414152204991,190.19392762935163,198.55206035612818,201.63065078134534,200.24453628551962,195.20855424916746,187.33754205280547,177.44633707695004,165.3389600474001,150.81943168995392,139.75667265871778,134.98715364364392,134.29326206109528,132.58481939494612,130.83654705737823,129.06386227058167,126.75101769702425,124.18168615750068,122.0853783938944,120.23230095809694,118.59554544544217,117.20664496120807,115.92806174113738,114.6902571161568,113.62657746063466,111.85371944751141,108.96289042653437,105.39250583197476,263.4093493645967,314.8888713028581,352.78687607185554,378.51546680538365,393.48674663723705,399.1128187012107,396.805786131099,387.97775206069656,374.04081962379826,356.40709195419845,334.61648745863454,308.20892454384284,287.95742997890727,279.018476351738,277.18761261495655,273.5589742279231,270.45980501234516,264.726504662454,254.06871020916083,240.7717621229409,228.7372212690472,216.37580438525669,208.87343822310567,208.94358521516318,213.65369944919928,217.70442067027082,222.5715986371933,223.60633912378535,218.0929182274042,208.41956536623832
